alignment_request_id,road_candidate_id,road_name_id,canonical_name,road_class_code,region_code,planning_status,current_geometry_status,current_geometry_reference,candidate_geometry_reference,record_role,candidate_status,source_basis,source_path_reference,source_sha256,runtime_effect_scope
NG-RDALIGN-REQ-000642,NG-RD-CAND-000642,NG-NAM-ROA-000642,Mangrove End Street,RURAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000643,NG-RD-CAND-000643,NG-NAM-ROA-000643,El Mora Avenue,ACCESS,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000644,NG-RD-CAND-000644,NG-NAM-ROA-000644,Trossport Lane,SERVICE,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000645,NG-RD-CAND-000645,NG-NAM-ROA-000645,Varnmouth Drive,LOCAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000646,NG-RD-CAND-000646,NG-NAM-ROA-000646,Beacon Wells Way,MUNICIPAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000647,NG-RD-CAND-000647,NG-NAM-ROA-000647,Crescent Gulf Boulevard,DISTRICT,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000648,NG-RD-CAND-000648,NG-NAM-ROA-000648,Sabarin East Highway,REGIONAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000649,NG-RD-CAND-000649,NG-NAM-ROA-000649,Sabara Wharf Junction,RURAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000650,NG-RD-CAND-000650,NG-NAM-ROA-000650,Gulf Junction Crossing,ACCESS,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000651,NG-RD-CAND-000651,NG-NAM-ROA-000651,Tidecross South Road,SERVICE,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000652,NG-RD-CAND-000652,NG-NAM-ROA-000652,Tidelock Row Street,LOCAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000653,NG-RD-CAND-000653,NG-NAM-ROA-000653,Mangrove Gate Avenue,MUNICIPAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000654,NG-RD-CAND-000654,NG-NAM-ROA-000654,New Moriah North Lane,DISTRICT,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000655,NG-RD-CAND-000655,NG-NAM-ROA-000655,Tross Line Drive,REGIONAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000656,NG-RD-CAND-000656,NG-NAM-ROA-000656,Beacon Cross Way,RURAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000657,NG-RD-CAND-000657,NG-NAM-ROA-000657,Old Sabara Boulevard,ACCESS,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000658,NG-RD-CAND-000658,NG-NAM-ROA-000658,Sabara Quay Highway,SERVICE,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000659,NG-RD-CAND-000659,NG-NAM-ROA-000659,Upper Sabhira Junction,LOCAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000660,NG-RD-CAND-000660,NG-NAM-ROA-000660,Sabhira Creek Crossing,MUNICIPAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000661,NG-RD-CAND-000661,NG-NAM-ROA-000661,East Gulfstone Road,DISTRICT,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000662,NG-RD-CAND-000662,NG-NAM-ROA-000662,Gulfstone Reach Street,REGIONAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000663,NG-RD-CAND-000663,NG-NAM-ROA-000663,Lower Moriah Port Avenue,RURAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000664,NG-RD-CAND-000664,NG-NAM-ROA-000664,Moriah Port Salt Lane,ACCESS,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000665,NG-RD-CAND-000665,NG-NAM-ROA-000665,South Varekh Drive,SERVICE,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000666,NG-RD-CAND-000666,NG-NAM-ROA-000666,Varekh Point Way,LOCAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000667,NG-RD-CAND-000667,NG-NAM-ROA-000667,Saltcross Dock Boulevard,MUNICIPAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000668,NG-RD-CAND-000668,NG-NAM-ROA-000668,Saltcross Flats Highway,DISTRICT,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000669,NG-RD-CAND-000669,NG-NAM-ROA-000669,North Estuary Ford Junction,REGIONAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000670,NG-RD-CAND-000670,NG-NAM-ROA-000670,Estuary Ford Estuary Crossing,RURAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000671,NG-RD-CAND-000671,NG-NAM-ROA-000671,Tidelock Lock Road,ACCESS,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000672,NG-RD-CAND-000672,NG-NAM-ROA-000672,Tidelock Bank Street,SERVICE,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000673,NG-RD-CAND-000673,NG-NAM-ROA-000673,West Cormorant Bay Avenue,LOCAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000674,NG-RD-CAND-000674,NG-NAM-ROA-000674,Cormorant Bay Mangrove Lane,MUNICIPAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000675,NG-RD-CAND-000675,NG-NAM-ROA-000675,Mangrove End Anchorage Drive,DISTRICT,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000676,NG-RD-CAND-000676,NG-NAM-ROA-000676,Mangrove End Bend Way,REGIONAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000677,NG-RD-CAND-000677,NG-NAM-ROA-000677,Old El Mora Boulevard,RURAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000678,NG-RD-CAND-000678,NG-NAM-ROA-000678,El Mora Gulf Highway,ACCESS,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000679,NG-RD-CAND-000679,NG-NAM-ROA-000679,Trossport Jetty Junction,SERVICE,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000680,NG-RD-CAND-000680,NG-NAM-ROA-000680,Trossport Inlet Crossing,LOCAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000681,NG-RD-CAND-000681,NG-NAM-ROA-000681,Upper Varnmouth Road,MUNICIPAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000682,NG-RD-CAND-000682,NG-NAM-ROA-000682,Varnmouth Reach Street,DISTRICT,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000683,NG-RD-CAND-000683,NG-NAM-ROA-000683,Beacon Wells North Avenue,REGIONAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000684,NG-RD-CAND-000684,NG-NAM-ROA-000684,Beacon Wells Shore Lane,RURAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000685,NG-RD-CAND-000685,NG-NAM-ROA-000685,Crescent Gulf Sands Drive,ACCESS,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000686,NG-RD-CAND-000686,NG-NAM-ROA-000686,Crescent Gulf Yard Way,SERVICE,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000687,NG-RD-CAND-000687,NG-NAM-ROA-000687,Spice Basket Boulevard,LOCAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000688,NG-RD-CAND-000688,NG-NAM-ROA-000688,Gulf Market Highway,MUNICIPAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000689,NG-RD-CAND-000689,NG-NAM-ROA-000689,Anchor Exchange Junction,DISTRICT,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
NG-RDALIGN-REQ-000690,NG-RD-CAND-000690,NG-NAM-ROA-000690,Mangrove Cross Crossing,REGIONAL,NGR-08,RESERVED_REFERENCE,UNMAPPED_PENDING_CONSTRUCTION_OR_SURVEY,,,ROAD_ALIGNMENT_REQUIREMENT,PENDING_PHYSICAL_ALIGNMENT_ANALYSIS,Derived governed road name catalogue,data/novegeo/nngla/geometry-roads-addresses/source/06_roads_addresses/road_reference_candidates.csv,ae4e334fad728bb676f38d1bda2f3504cdc7ee86db9d8c66ec7455949bf55339,SHARED_REFERENCE
