settlement_name_record_id,source_place_code,canonical_name,ascii_name,place_slug,place_type_code,settlement_scale,urbanity,parent_source_place_code,major_city_source_place_code,region_code,region_name,country_code_sim,is_national_capital,is_regional_anchor,terrain_zone_code,location_character,dominant_function,property_context_tags,naming_origin,naming_influence,nickname,nickname_reason,naming_status_code,feature_lifecycle_status_code,spatial_assignment_status,source_created_on,source_basis,source_dataset_id,runtime_effect_scope,record_status
NG-NAM-SET-000576,NGP-000576,Marenya Strand,Marenya Strand,marenya-strand,VILLAGE,rural_settlement,rural,NGP-000547,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Marenya,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,tribal_influenced,El-Moriah,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000577,NGP-000577,Marenya Reef,Marenya Reef,marenya-reef,VILLAGE,rural_settlement,rural,NGP-000547,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Marenya,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,tribal_influenced,El-Moriah,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000578,NGP-000578,North Marenza,North Marenza,north-marenza,VILLAGE,rural_settlement,rural,NGP-000548,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Marenza,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,tribal_influenced,El-Moriah,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000579,NGP-000579,Marenza Bay,Marenza Bay,marenza-bay,VILLAGE,rural_settlement,rural,NGP-000548,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Marenza,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,tribal_influenced,El-Moriah,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000580,NGP-000580,Pearlstrand Lagoon,Pearlstrand Lagoon,pearlstrand-lagoon,VILLAGE,rural_settlement,rural,NGP-000549,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Pearlstrand,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000581,NGP-000581,Pearlstrand Walk,Pearlstrand Walk,pearlstrand-walk,VILLAGE,rural_settlement,rural,NGP-000549,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Pearlstrand,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,mixed_novegeo,National mixed lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000582,NGP-000582,West Suncove,West Suncove,west-suncove,VILLAGE,rural_settlement,rural,NGP-000550,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Suncove,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000583,NGP-000583,Suncove Shore,Suncove Shore,suncove-shore,VILLAGE,rural_settlement,rural,NGP-000550,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Suncove,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000584,NGP-000584,Mistral Bay Dune,Mistral Bay Dune,mistral-bay-dune,VILLAGE,rural_settlement,rural,NGP-000551,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Mistral Bay,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000585,NGP-000585,Mistral Bay Harbour,Mistral Bay Harbour,mistral-bay-harbour,VILLAGE,rural_settlement,rural,NGP-000551,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Mistral Bay,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000586,NGP-000586,Old Cliffhaven,Old Cliffhaven,old-cliffhaven,VILLAGE,rural_settlement,rural,NGP-000552,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Cliffhaven,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000587,NGP-000587,Cliffhaven Cape,Cliffhaven Cape,cliffhaven-cape,VILLAGE,rural_settlement,rural,NGP-000552,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Cliffhaven,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000588,NGP-000588,Coralstep Coral,Coralstep Coral,coralstep-coral,VILLAGE,rural_settlement,rural,NGP-000553,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Coralstep,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000589,NGP-000589,Coralstep Rest,Coralstep Rest,coralstep-rest,VILLAGE,rural_settlement,rural,NGP-000553,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Coralstep,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000590,NGP-000590,Upper Windport,Upper Windport,upper-windport,VILLAGE,rural_settlement,rural,NGP-000554,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Windport,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000591,NGP-000591,Windport Cliff,Windport Cliff,windport-cliff,VILLAGE,rural_settlement,rural,NGP-000554,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Windport,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000592,NGP-000592,White Dune Wind,White Dune Wind,white-dune-wind,VILLAGE,rural_settlement,rural,NGP-000555,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to White Dune,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000593,NGP-000593,White Dune Terrace,White Dune Terrace,white-dune-terrace,VILLAGE,rural_settlement,rural,NGP-000555,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to White Dune,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000594,NGP-000594,Blue Cape Sail,Blue Cape Sail,blue-cape-sail,VILLAGE,rural_settlement,rural,NGP-000556,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Blue Cape,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000595,NGP-000595,Blue Cape Sands,Blue Cape Sands,blue-cape-sands,VILLAGE,rural_settlement,rural,NGP-000556,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Rural community linked to Blue Cape,smallholder_agriculture_and_fisheries,agricultural_land|homesteads|rural_plots|cottages,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000596,NGP-000596,Palm Basket,Palm Basket,palm-basket,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000542,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Market and service node linked to Azura,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000597,NGP-000597,Coral Market,Coral Market,coral-market,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000545,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Market and service node linked to Bellamar,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000598,NGP-000598,Tide Cross,Tide Cross,tide-cross,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000548,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Market and service node linked to Marenza,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000599,NGP-000599,Pearl Exchange,Pearl Exchange,pearl-exchange,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000551,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Market and service node linked to Mistral Bay,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000600,NGP-000600,Sailmakers' Gate,Sailmakers' Gate,sailmakers-gate,MARKET_CENTRE,rural_service_node,peri_urban,NGP-000554,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Market and service node linked to Windport,retail_trade_and_rural_services,retail_units|mixed_use_buildings|storage|small_warehouses,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000601,NGP-000601,BlueHarbor Trade Park,BlueHarbor Trade Park,blueharbor-trade-park,INDUSTRIAL_ZONE,special_economic_locality,specialized,NGP-000518,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Industrial and logistics locality within Lysaran Coast,manufacturing_and_logistics,warehouses|factories|logistics_yards|industrial_land,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000602,NGP-000602,Coral Foods Estate,Coral Foods Estate,coral-foods-estate,INDUSTRIAL_ZONE,special_economic_locality,specialized,NGP-000520,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Industrial and logistics locality within Lysaran Coast,processing_and_freight,warehouses|factories|logistics_yards|industrial_land,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000603,NGP-000603,Merava Bay,Merava Bay,merava-bay,RESORT_SETTLEMENT,tourism_settlement,specialized,NGP-000543,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Tourism and hospitality settlement within Lysaran Coast,tourism_and_hospitality,hotels|resorts|holiday_villas|serviced_apartments,geographic_descriptive,NoveGeo landscape lexicon,Honeymoon Coast,Quiet coves and small hospitality properties attract newly married visitors.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000604,NGP-000604,Azure Palms,Azure Palms,azure-palms,RESORT_SETTLEMENT,tourism_settlement,specialized,NGP-000542,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Tourism and hospitality settlement within Lysaran Coast,tourism_and_hospitality,hotels|resorts|holiday_villas|serviced_apartments,geographic_descriptive,NoveGeo landscape lexicon,The Blue Strip,A narrow band of cafés and villas follows the bright-blue shoreline.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000605,NGP-000605,Crescent Reef,Crescent Reef,crescent-reef,RESORT_SETTLEMENT,tourism_settlement,specialized,NGP-000545,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Tourism and hospitality settlement within Lysaran Coast,tourism_and_hospitality,hotels|resorts|holiday_villas|serviced_apartments,geographic_descriptive,NoveGeo landscape lexicon,Divers' Crescent,A curved reef system supports diving schools and marine lodges.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000606,NGP-000606,Lysara Key,Lysara Key,lysara-key,ISLAND_SETTLEMENT,island_locality,rural,NGP-000543,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Island community within Lysaran Coast,island_residential_and_tourism,lodges|villas|waterfront_plots|eco_resorts,tribal_influenced,Lysandia,Writers' Island,Residencies and book festivals attract writers from across NoveGeo.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000607,NGP-000607,Bellamar Isle,Bellamar Isle,bellamar-isle,ISLAND_SETTLEMENT,island_locality,rural,NGP-000545,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Island community within Lysaran Coast,island_residential_and_tourism,lodges|villas|waterfront_plots|eco_resorts,geographic_descriptive,NoveGeo landscape lexicon,The Bell,A bell-shaped headland is visible from the mainland.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000608,NGP-000608,White Sail Island,White Sail Island,white-sail-island,ISLAND_SETTLEMENT,island_locality,rural,NGP-000521,NGP-000518,NGR-07,Lysaran Coast,NVG,false,false,eastern_coastal_plain,Island community within Lysaran Coast,island_residential_and_tourism,lodges|villas|waterfront_plots|eco_resorts,geographic_descriptive,NoveGeo landscape lexicon,Sail Isle,White sails are a common sight in its protected channel.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000609,NGP-000609,Port Meridian,Port Meridian,port-meridian,CITY,national_or_regional_metropolis,metropolitan,,NGP-000609,NGR-08,Sabaran Gulf,NVG,false,true,gulf_estuary_and_industrial_coast,"National seaport metropolis, manufacturing, shipping and international trade centre",regional_metropolitan_services,apartments|offices|retail|mixed_use|hotels,historic_trade_or_occupation,International maritime lexicon,Gateway Gulf,It is NoveGeo's principal seaport and international freight gateway.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000610,NGP-000610,Sabarin,Sabarin,sabarin,MUNICIPALITY,municipal_urban,urban,,NGP-000609,NGR-08,Sabaran Gulf,NVG,false,false,gulf_estuary_and_industrial_coast,Municipal service centre within Sabaran Gulf,administration_and_services,houses|apartments|plots|retail|offices,tribal_influenced,Mar-Saba,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000611,NGP-000611,Tidecross,Tidecross,tidecross,MUNICIPALITY,municipal_urban,urban,,NGP-000609,NGR-08,Sabaran Gulf,NVG,false,false,gulf_estuary_and_industrial_coast,Municipal service centre within Sabaran Gulf,trade_and_residential_growth,houses|apartments|plots|retail|offices,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000612,NGP-000612,New Moriah,New Moriah,new-moriah,MUNICIPALITY,municipal_urban,urban,,NGP-000609,NGR-08,Sabaran Gulf,NVG,false,false,gulf_estuary_and_industrial_coast,Municipal service centre within Sabaran Gulf,regional_production_and_services,houses|apartments|plots|retail|offices,tribal_influenced,El-Moriah,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000613,NGP-000613,Meridian Central,Meridian Central,meridian-central,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000609,NGP-000609,NGR-08,Sabaran Gulf,NVG,false,false,gulf_estuary_and_industrial_coast,Metropolitan district of Port Meridian,commerce_and_mixed_use,apartments|offices|retail|mixed_use,neutral_civic_or_planned,National civic lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000614,NGP-000614,Docklands,Docklands,docklands,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000609,NGP-000609,NGR-08,Sabaran Gulf,NVG,false,false,gulf_estuary_and_industrial_coast,Metropolitan district of Port Meridian,transport_and_logistics,apartments|offices|retail|mixed_use,historic_trade_or_occupation,Regional trade lexicon,The Docks,The everyday name predates the district's formal redevelopment.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000615,NGP-000615,Customs Quarter,Customs Quarter,customs-quarter,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000609,NGP-000609,NGR-08,Sabaran Gulf,NVG,false,false,gulf_estuary_and_industrial_coast,Metropolitan district of Port Meridian,civic_and_public_services,apartments|offices|retail|mixed_use,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000616,NGP-000616,Gulf Exchange,Gulf Exchange,gulf-exchange,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000609,NGP-000609,NGR-08,Sabaran Gulf,NVG,false,false,gulf_estuary_and_industrial_coast,Metropolitan district of Port Meridian,commerce_and_mixed_use,apartments|offices|retail|mixed_use,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000617,NGP-000617,Old Shipyard,Old Shipyard,old-shipyard,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000609,NGP-000609,NGR-08,Sabaran Gulf,NVG,false,false,gulf_estuary_and_industrial_coast,Metropolitan district of Port Meridian,transport_and_logistics,apartments|offices|retail|mixed_use,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000618,NGP-000618,Freeport Ward,Freeport Ward,freeport-ward,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000609,NGP-000609,NGR-08,Sabaran Gulf,NVG,false,false,gulf_estuary_and_industrial_coast,Metropolitan district of Port Meridian,civic_and_public_services,apartments|offices|retail|mixed_use,historic_trade_or_occupation,Regional trade lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000619,NGP-000619,Harbor Nine,Harbor Nine,harbor-nine,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000609,NGP-000609,NGR-08,Sabaran Gulf,NVG,false,false,gulf_estuary_and_industrial_coast,Metropolitan district of Port Meridian,mixed_use_urban,apartments|offices|retail|mixed_use,historic_trade_or_occupation,Regional trade lexicon,The Nine,Dockworkers shortened the original numbered-harbour designation.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000620,NGP-000620,East Terminal,East Terminal,east-terminal,CITY_DISTRICT,intra_city_district,metropolitan,NGP-000609,NGP-000609,NGR-08,Sabaran Gulf,NVG,false,false,gulf_estuary_and_industrial_coast,Metropolitan district of Port Meridian,transport_and_logistics,apartments|offices|retail|mixed_use,historic_trade_or_occupation,Regional trade lexicon,Little Mumbai,Indian Ocean merchant families and freight businesses built a lively market around the terminal.,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000621,NGP-000621,Sabarin Heights,Sabarin Heights,sabarin-heights,SUBURB,urban_neighborhood,urban,NGP-000609,NGP-000609,NGR-08,Sabaran Gulf,NVG,false,false,gulf_estuary_and_industrial_coast,Residential neighborhood of Port Meridian,elevated_residential,detached_houses|townhouses|apartments|residential_plots,tribal_influenced,Mar-Saba,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
NG-NAM-SET-000622,NGP-000622,Anchor Park,Anchor Park,anchor-park,SUBURB,urban_neighborhood,urban,NGP-000609,NGP-000609,NGR-08,Sabaran Gulf,NVG,false,false,gulf_estuary_and_industrial_coast,Residential neighborhood of Port Meridian,garden_residential,detached_houses|townhouses|apartments|residential_plots,geographic_descriptive,NoveGeo landscape lexicon,,,PROPOSED,PROVISIONAL,UNMAPPED_PENDING_ASSOCIATION,2026-08-11,novegeo_tribes.csv + simulation geography design,dataset:novegeo:places:v001:700,SHARED_REFERENCE,ACTIVE
